price_date,province_id,province_name,commodity_name,price,price_change,price_change_text,percentage_change,previous_date_text,source
2026-06-01,31,Maluku,Gula Pasir,21600.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,32,Maluku Utara,Gula Pasir,20500.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,32,Maluku Utara,Gula Pasir,20500.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,32,Maluku Utara,Gula Pasir,20500.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,32,Maluku Utara,Gula Pasir,20500.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,32,Maluku Utara,Gula Pasir,20500.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,32,Maluku Utara,Gula Pasir,20500.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,32,Maluku Utara,Gula Pasir,20500.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,32,Maluku Utara,Gula Pasir,20500.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,32,Maluku Utara,Gula Pasir,20500.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,32,Maluku Utara,Gula Pasir,20500.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,18,Nusa Tenggara Barat,Gula Pasir,17400.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,18,Nusa Tenggara Barat,Gula Pasir,17100.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,18,Nusa Tenggara Barat,Gula Pasir,17150.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,18,Nusa Tenggara Barat,Gula Pasir,18000.0,50.0,Rp50,0.28,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,18,Nusa Tenggara Barat,Gula Pasir,18000.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,18,Nusa Tenggara Barat,Gula Pasir,18000.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,18,Nusa Tenggara Barat,Gula Pasir,18300.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,18,Nusa Tenggara Barat,Gula Pasir,18800.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,18,Nusa Tenggara Barat,Gula Pasir,19250.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,18,Nusa Tenggara Barat,Gula Pasir,18900.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,19,Nusa Tenggara Timur,Gula Pasir,19550.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,19,Nusa Tenggara Timur,Gula Pasir,19600.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,19,Nusa Tenggara Timur,Gula Pasir,19550.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,19,Nusa Tenggara Timur,Gula Pasir,19550.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,19,Nusa Tenggara Timur,Gula Pasir,19500.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,19,Nusa Tenggara Timur,Gula Pasir,19500.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,19,Nusa Tenggara Timur,Gula Pasir,19550.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,19,Nusa Tenggara Timur,Gula Pasir,19750.0,-50.0,-Rp50,-0.25,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,19,Nusa Tenggara Timur,Gula Pasir,19750.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,19,Nusa Tenggara Timur,Gula Pasir,19850.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,33,Papua,Gula Pasir,24400.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,33,Papua,Gula Pasir,24400.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,33,Papua,Gula Pasir,24150.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,33,Papua,Gula Pasir,24050.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,33,Papua,Gula Pasir,24100.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,33,Papua,Gula Pasir,24100.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,33,Papua,Gula Pasir,24150.0,50.0,Rp50,0.21,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,33,Papua,Gula Pasir,24150.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,33,Papua,Gula Pasir,24250.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,33,Papua,Gula Pasir,24450.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,34,Papua Barat,Gula Pasir,20900.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,34,Papua Barat,Gula Pasir,20650.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,34,Papua Barat,Gula Pasir,20750.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,34,Papua Barat,Gula Pasir,20750.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,34,Papua Barat,Gula Pasir,20750.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,34,Papua Barat,Gula Pasir,20500.0,-250.0,-Rp250,-1.2,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,34,Papua Barat,Gula Pasir,20500.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,34,Papua Barat,Gula Pasir,20750.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,34,Papua Barat,Gula Pasir,21400.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,34,Papua Barat,Gula Pasir,21500.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,4,Riau,Gula Pasir,18000.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,4,Riau,Gula Pasir,17850.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,4,Riau,Gula Pasir,17750.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,4,Riau,Gula Pasir,17750.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,4,Riau,Gula Pasir,17750.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,4,Riau,Gula Pasir,17950.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,4,Riau,Gula Pasir,18050.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,4,Riau,Gula Pasir,18950.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,4,Riau,Gula Pasir,19150.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,4,Riau,Gula Pasir,18900.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,30,Sulawesi Barat,Gula Pasir,18100.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,30,Sulawesi Barat,Gula Pasir,18100.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,30,Sulawesi Barat,Gula Pasir,18100.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,30,Sulawesi Barat,Gula Pasir,18100.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,30,Sulawesi Barat,Gula Pasir,18100.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,30,Sulawesi Barat,Gula Pasir,18100.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,30,Sulawesi Barat,Gula Pasir,18100.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,30,Sulawesi Barat,Gula Pasir,18100.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,30,Sulawesi Barat,Gula Pasir,18600.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,30,Sulawesi Barat,Gula Pasir,18800.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,26,Sulawesi Selatan,Gula Pasir,17500.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,26,Sulawesi Selatan,Gula Pasir,17350.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,26,Sulawesi Selatan,Gula Pasir,17300.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,26,Sulawesi Selatan,Gula Pasir,17250.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,26,Sulawesi Selatan,Gula Pasir,17450.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,26,Sulawesi Selatan,Gula Pasir,17300.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,26,Sulawesi Selatan,Gula Pasir,17300.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,26,Sulawesi Selatan,Gula Pasir,17350.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,26,Sulawesi Selatan,Gula Pasir,17550.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,26,Sulawesi Selatan,Gula Pasir,17700.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,28,Sulawesi Tengah,Gula Pasir,20500.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,28,Sulawesi Tengah,Gula Pasir,20400.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,28,Sulawesi Tengah,Gula Pasir,20400.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,28,Sulawesi Tengah,Gula Pasir,20400.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,28,Sulawesi Tengah,Gula Pasir,20250.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,28,Sulawesi Tengah,Gula Pasir,20250.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,28,Sulawesi Tengah,Gula Pasir,20450.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,28,Sulawesi Tengah,Gula Pasir,20450.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,28,Sulawesi Tengah,Gula Pasir,21000.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,28,Sulawesi Tengah,Gula Pasir,21000.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,27,Sulawesi Tenggara,Gula Pasir,20650.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,27,Sulawesi Tenggara,Gula Pasir,20100.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,27,Sulawesi Tenggara,Gula Pasir,20100.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,27,Sulawesi Tenggara,Gula Pasir,20250.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,27,Sulawesi Tenggara,Gula Pasir,20250.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,27,Sulawesi Tenggara,Gula Pasir,20500.0,50.0,Rp50,0.24,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,27,Sulawesi Tenggara,Gula Pasir,20450.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,27,Sulawesi Tenggara,Gula Pasir,20700.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-06-01,27,Sulawesi Tenggara,Gula Pasir,21100.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,29,Sulawesi Utara,Gula Pasir,17850.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,29,Sulawesi Utara,Gula Pasir,17850.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,29,Sulawesi Utara,Gula Pasir,17850.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,29,Sulawesi Utara,Gula Pasir,17850.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,29,Sulawesi Utara,Gula Pasir,17850.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,29,Sulawesi Utara,Gula Pasir,17950.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,29,Sulawesi Utara,Gula Pasir,18050.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,29,Sulawesi Utara,Gula Pasir,18250.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,29,Sulawesi Utara,Gula Pasir,18500.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,29,Sulawesi Utara,Gula Pasir,18500.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,3,Sumatera Barat,Gula Pasir,18400.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,3,Sumatera Barat,Gula Pasir,18350.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,3,Sumatera Barat,Gula Pasir,18250.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,3,Sumatera Barat,Gula Pasir,18250.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,3,Sumatera Barat,Gula Pasir,18300.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,3,Sumatera Barat,Gula Pasir,18450.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,3,Sumatera Barat,Gula Pasir,18600.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,3,Sumatera Barat,Gula Pasir,19100.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,3,Sumatera Barat,Gula Pasir,19200.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,3,Sumatera Barat,Gula Pasir,19100.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,8,Sumatera Selatan,Gula Pasir,18250.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,8,Sumatera Selatan,Gula Pasir,18250.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,8,Sumatera Selatan,Gula Pasir,18250.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,8,Sumatera Selatan,Gula Pasir,18250.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,8,Sumatera Selatan,Gula Pasir,18250.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,8,Sumatera Selatan,Gula Pasir,18250.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,8,Sumatera Selatan,Gula Pasir,18250.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,8,Sumatera Selatan,Gula Pasir,18750.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,8,Sumatera Selatan,Gula Pasir,18900.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,8,Sumatera Selatan,Gula Pasir,18950.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,2,Sumatera Utara,Gula Pasir,18850.0,50.0,Rp50,0.27,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,2,Sumatera Utara,Gula Pasir,18750.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,2,Sumatera Utara,Gula Pasir,18800.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,2,Sumatera Utara,Gula Pasir,19300.0,500.0,Rp500,2.66,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,2,Sumatera Utara,Gula Pasir,19450.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,2,Sumatera Utara,Gula Pasir,19300.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,2,Sumatera Utara,Gula Pasir,19250.0,50.0,Rp50,0.26,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,2,Sumatera Utara,Gula Pasir,19600.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,2,Sumatera Utara,Gula Pasir,19650.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,2,Sumatera Utara,Gula Pasir,19650.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,1,Aceh,Minyak Goreng,21050.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,1,Aceh,Minyak Goreng,21050.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,1,Aceh,Minyak Goreng,21050.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,1,Aceh,Minyak Goreng,21350.0,200.0,Rp200,0.95,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,1,Aceh,Minyak Goreng,22350.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,1,Aceh,Minyak Goreng,21850.0,50.0,Rp50,0.23,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,1,Aceh,Minyak Goreng,21850.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,1,Aceh,Minyak Goreng,22500.0,150.0,Rp150,0.67,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,1,Aceh,Minyak Goreng,22850.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,1,Aceh,Minyak Goreng,23050.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,17,Bali,Minyak Goreng,20950.0,-200.0,-Rp200,-0.95,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,17,Bali,Minyak Goreng,20900.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,17,Bali,Minyak Goreng,20950.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,17,Bali,Minyak Goreng,21000.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,17,Bali,Minyak Goreng,21000.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,17,Bali,Minyak Goreng,20850.0,-150.0,-Rp150,-0.71,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,17,Bali,Minyak Goreng,21100.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,17,Bali,Minyak Goreng,22500.0,50.0,Rp50,0.22,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,17,Bali,Minyak Goreng,23000.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,17,Bali,Minyak Goreng,22950.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,11,Banten,Minyak Goreng,19450.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,11,Banten,Minyak Goreng,19050.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,11,Banten,Minyak Goreng,19000.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,11,Banten,Minyak Goreng,18600.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,11,Banten,Minyak Goreng,19300.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,11,Banten,Minyak Goreng,19300.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,11,Banten,Minyak Goreng,19600.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,11,Banten,Minyak Goreng,21500.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,11,Banten,Minyak Goreng,22500.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,11,Banten,Minyak Goreng,22050.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,7,Bengkulu,Minyak Goreng,19700.0,600.0,Rp600,3.14,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,7,Bengkulu,Minyak Goreng,19600.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,7,Bengkulu,Minyak Goreng,19450.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,7,Bengkulu,Minyak Goreng,19600.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,7,Bengkulu,Minyak Goreng,20100.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,7,Bengkulu,Minyak Goreng,20000.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,7,Bengkulu,Minyak Goreng,20250.0,100.0,Rp100,0.5,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,7,Bengkulu,Minyak Goreng,20300.0,50.0,Rp50,0.25,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,7,Bengkulu,Minyak Goreng,22200.0,250.0,Rp250,1.14,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,7,Bengkulu,Minyak Goreng,22800.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,15,DI Yogyakarta,Minyak Goreng,20300.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,15,DI Yogyakarta,Minyak Goreng,20300.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,15,DI Yogyakarta,Minyak Goreng,20250.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,15,DI Yogyakarta,Minyak Goreng,20250.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,15,DI Yogyakarta,Minyak Goreng,20250.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,15,DI Yogyakarta,Minyak Goreng,20400.0,100.0,Rp100,0.49,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,15,DI Yogyakarta,Minyak Goreng,20950.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,15,DI Yogyakarta,Minyak Goreng,21950.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,15,DI Yogyakarta,Minyak Goreng,22500.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,15,DI Yogyakarta,Minyak Goreng,22600.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,13,DKI Jakarta,Minyak Goreng,20750.0,50.0,Rp50,0.24,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,13,DKI Jakarta,Minyak Goreng,20800.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,13,DKI Jakarta,Minyak Goreng,20800.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,13,DKI Jakarta,Minyak Goreng,20900.0,0.0,Rp0,0.0,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,13,DKI Jakarta,Minyak Goreng,20900.0,0.0,Rp0,0.0,31 Des 25,PIHPS Bank Indonesia
2026-01-30,13,DKI Jakarta,Minyak Goreng,20900.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,13,DKI Jakarta,Minyak Goreng,21250.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,13,DKI Jakarta,Minyak Goreng,22700.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,13,DKI Jakarta,Minyak Goreng,23250.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,13,DKI Jakarta,Minyak Goreng,23250.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,25,Gorontalo,Minyak Goreng,25550.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,25,Gorontalo,Minyak Goreng,25550.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
2025-10-31,25,Gorontalo,Minyak Goreng,26250.0,0.0,Rp0,0.0,30 Okt 25,PIHPS Bank Indonesia
2025-12-01,25,Gorontalo,Minyak Goreng,25950.0,-100.0,-Rp100,-0.38,28 Nov 25,PIHPS Bank Indonesia
2026-01-01,25,Gorontalo,Minyak Goreng,26250.0,400.0,Rp400,1.55,31 Des 25,PIHPS Bank Indonesia
2026-01-30,25,Gorontalo,Minyak Goreng,26100.0,0.0,Rp0,0.0,29 Jan 26,PIHPS Bank Indonesia
2026-02-27,25,Gorontalo,Minyak Goreng,26250.0,0.0,Rp0,0.0,26 Feb 26,PIHPS Bank Indonesia
2026-04-01,25,Gorontalo,Minyak Goreng,26700.0,0.0,Rp0,0.0,31 Mar 26,PIHPS Bank Indonesia
2026-05-01,25,Gorontalo,Minyak Goreng,26800.0,0.0,Rp0,0.0,30 Apr 26,PIHPS Bank Indonesia
2026-06-01,25,Gorontalo,Minyak Goreng,26750.0,0.0,Rp0,0.0,29 Mei 26,PIHPS Bank Indonesia
2025-09-01,6,Jambi,Minyak Goreng,20350.0,0.0,Rp0,0.0,29 Agt 25,PIHPS Bank Indonesia
2025-10-01,6,Jambi,Minyak Goreng,20350.0,0.0,Rp0,0.0,30 Sep 25,PIHPS Bank Indonesia
